spec,solution,target_gain_linear,target_ugbw_mhz,target_pm_deg,target_ibias_ma,output_gain_linear,output_gain_db,output_ugbw_mhz,output_pm_deg,output_ibias_ma,fom,gain_pass,ugbw_pass,pm_pass,ibias_pass,complete_pass,scalarization
6,7.0,361.1638503665616,17.755345479717445,75.0,1.6392470481366377,4532.59798,73.126944,500.0,76.735,0.01,39.727543,Yes,Yes,Yes,Yes,Yes,nw
6,8.0,361.1638503665616,17.755345479717445,75.0,1.6392470481366377,27784.014784,88.8759,177.50376,82.19,0.172,85.917255,Yes,Yes,Yes,Yes,Yes,nw
6,9.0,361.1638503665616,17.755345479717445,75.0,1.6392470481366377,11873.972991,81.491921,500.0,82.835,0.023,60.127939,Yes,Yes,Yes,Yes,Yes,nw
6,10.0,361.1638503665616,17.755345479717445,75.0,1.6392470481366377,13492.384683,82.601774,500.0,80.635,0.031,64.574826,Yes,Yes,Yes,Yes,Yes,nw
7,1.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,16055.972695,84.112732,441.88309,79.525,0.049,88.706251,Yes,Yes,Yes,Yes,Yes,nw
7,2.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,15788.715495,83.966936,457.101396,79.065,0.047,89.695604,Yes,Yes,Yes,Yes,Yes,nw
7,3.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,28907.011345,89.220064,159.954165,86.04,0.196,90.428692,Yes,Yes,Yes,Yes,Yes,nw
7,4.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,2935.944356,69.354956,500.0,75.92,0.01,61.579708,Yes,Yes,Yes,Yes,Yes,nw
7,5.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,13181.955479,82.399597,500.0,84.675,0.029,87.853476,Yes,Yes,Yes,Yes,Yes,nw
7,6.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,16319.472607,84.254122,427.956923,79.985,0.051,87.849633,Yes,Yes,Yes,Yes,Yes,nw
7,7.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,3788.649638,71.569689,500.0,76.38,0.01,63.764207,Yes,Yes,Yes,Yes,Yes,nw
7,8.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,27946.956075,88.92669,176.414553,82.65,0.174,89.764851,Yes,Yes,Yes,Yes,Yes,nw
7,9.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,11173.542101,80.963817,500.0,81.915,0.02,82.694387,Yes,Yes,Yes,Yes,Yes,nw
7,10.0,391.4426144413562,9.078269082703043,75.0,1.0574921306512937,12865.313413,82.188407,500.0,84.215,0.027,87.040323,Yes,Yes,Yes,Yes,Yes,nw
8,1.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,17088.92558,84.654295,392.413802,81.365,0.057,70.660314,Yes,Yes,Yes,Yes,Yes,nw
8,2.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,14962.673023,83.500184,500.0,77.685,0.041,71.804793,Yes,Yes,Yes,Yes,Yes,nw
8,3.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,28907.011345,89.220064,159.954165,86.04,0.198,87.679852,Yes,Yes,Yes,Yes,Yes,nw
8,4.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,1897.366596,65.563025,500.0,75.46,0.01,36.419829,Yes,Yes,Yes,Yes,Yes,nw
8,5.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,13492.384683,82.601774,500.0,80.635,0.031,67.86635,Yes,Yes,Yes,Yes,Yes,nw
8,6.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,16835.809345,84.52468,403.348971,80.905,0.055,70.675404,Yes,Yes,Yes,Yes,Yes,nw
8,7.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,3788.649638,71.569689,500.0,76.275,0.01,41.549204,Yes,Yes,Yes,Yes,Yes,nw
8,8.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,27946.956075,88.92669,174.409878,82.755,0.175,85.974193,Yes,Yes,Yes,Yes,Yes,nw
8,9.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,11173.542101,80.963817,500.0,81.915,0.021,61.60914,Yes,Yes,Yes,Yes,Yes,nw
8,10.0,369.4988732694919,15.489424752805386,75.0,7.3243446882687975,13492.384683,82.601774,500.0,80.635,0.031,67.86635,Yes,Yes,Yes,Yes,Yes,nw
9,1.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,16579.370018,84.39136,415.15808,80.445,0.053,70.070635,Yes,Yes,Yes,Yes,Yes,nw
9,2.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,14678.590354,83.333687,500.0,82.475,0.039,67.397286,Yes,Yes,Yes,Yes,Yes,nw
9,3.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,28907.011345,89.220064,159.954165,86.04,0.198,99.763665,Yes,Yes,Yes,Yes,Yes,nw
9,4.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,1897.366596,65.563025,500.0,75.46,0.01,25.709595,Yes,Yes,Yes,Yes,Yes,nw
9,5.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,13492.384683,82.601774,500.0,80.635,0.031,63.513417,Yes,Yes,Yes,Yes,Yes,nw
9,6.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,17338.845132,84.780403,382.254409,81.825,0.059,71.208824,Yes,Yes,Yes,Yes,Yes,nw
9,7.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,1897.366596,65.563025,500.0,75.46,0.01,25.709595,Yes,Yes,Yes,Yes,Yes,nw
9,8.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,27946.956075,88.92669,174.409878,82.755,0.175,97.19283,Yes,Yes,Yes,Yes,Yes,nw
9,9.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,11873.972991,81.491921,500.0,82.835,0.023,58.276703,Yes,Yes,Yes,Yes,Yes,nw
9,10.0,307.2456182909401,24.354778335504893,75.0,5.565202249604948,13492.384683,82.601774,500.0,80.635,0.031,63.513417,Yes,Yes,Yes,Yes,Yes,nw
10,1.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,15788.715495,83.966936,457.101396,79.065,0.047,71.047987,Yes,Yes,Yes,Yes,Yes,nw
10,2.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,15242.251608,83.660983,492.254931,78.145,0.043,71.761513,Yes,Yes,Yes,Yes,Yes,nw
10,3.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,28907.011345,89.220064,159.954165,86.04,0.198,88.215028,Yes,Yes,Yes,Yes,Yes,nw
10,4.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,1897.366596,65.563025,500.0,75.46,0.01,35.746906,Yes,Yes,Yes,Yes,Yes,nw
10,5.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,13492.384683,82.601774,500.0,80.635,0.031,67.502982,Yes,Yes,Yes,Yes,Yes,nw
10,6.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,17088.92558,84.654295,392.413802,81.365,0.057,70.547917,Yes,Yes,Yes,Yes,Yes,nw
10,7.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,2935.944356,69.354956,500.0,75.815,0.01,38.590207,Yes,Yes,Yes,Yes,Yes,nw
10,8.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,26955.915824,88.613082,181.032887,85.245,0.163,84.2082,Yes,Yes,Yes,Yes,Yes,nw
10,9.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,11873.972991,81.491921,500.0,82.835,0.023,63.110362,Yes,Yes,Yes,Yes,Yes,nw
10,10.0,365.880932850599,15.844474056741905,75.0,5.8157862380419445,13181.955479,82.399597,500.0,84.675,0.029,66.708749,Yes,Yes,Yes,Yes,Yes,nw
11,1.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,15517.53477,83.816455,473.811004,78.605,0.045,270.197654,Yes,Yes,Yes,Yes,Yes,nw
11,2.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,15242.251608,83.660983,492.254931,78.145,0.043,278.168431,Yes,Yes,Yes,Yes,Yes,nw
11,3.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,28907.011345,89.220064,159.954165,86.04,0.198,160.049449,Yes,Yes,Yes,Yes,Yes,nw
11,4.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,2935.944356,69.354956,500.0,75.92,0.01,245.740458,Yes,Yes,Yes,Yes,Yes,nw
11,5.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,13492.384683,82.601774,500.0,80.635,0.031,276.76132,Yes,Yes,Yes,Yes,Yes,nw
11,6.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,16319.472607,84.254122,427.956923,79.985,0.051,250.728835,Yes,Yes,Yes,Yes,Yes,nw
11,7.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,2935.944356,69.354956,500.0,75.92,0.01,245.740458,Yes,Yes,Yes,Yes,Yes,nw
11,8.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,27289.892774,88.720037,178.742415,86.165,0.167,164.265797,Yes,Yes,Yes,Yes,Yes,nw
11,9.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,11528.097252,81.235153,500.0,82.375,0.021,271.026073,Yes,Yes,Yes,Yes,Yes,nw
11,10.0,340.91436724298467,2.099785207735893,75.0,2.9649408396608607,13181.955479,82.399597,500.0,84.675,0.029,275.905283,Yes,Yes,Yes,Yes,Yes,nw
12,1.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,16319.472607,84.254122,427.956923,79.985,0.051,139.586367,Yes,Yes,Yes,Yes,Yes,nw
12,2.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,15242.251608,83.660983,492.254931,78.145,0.043,144.337921,Yes,Yes,Yes,Yes,Yes,nw
12,3.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,28907.011345,89.220064,159.954165,86.04,0.198,157.215691,Yes,Yes,Yes,Yes,Yes,nw
12,4.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,1897.366596,65.563025,500.0,75.46,0.01,83.695729,Yes,Yes,Yes,Yes,Yes,nw
12,5.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,12865.313413,82.188407,500.0,84.215,0.027,134.593816,Yes,Yes,Yes,Yes,Yes,nw
12,6.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,17088.92558,84.654295,392.413802,81.365,0.057,137.769667,Yes,Yes,Yes,Yes,Yes,nw
12,7.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,4532.59798,73.126944,500.0,76.735,0.01,95.915225,Yes,Yes,Yes,Yes,Yes,nw
12,8.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,28109.03773,88.97692,175.345059,83.11,0.176,155.825867,Yes,Yes,Yes,Yes,Yes,nw
12,9.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,11873.972991,81.491921,500.0,82.835,0.023,129.986395,Yes,Yes,Yes,Yes,Yes,nw
12,10.0,215.9583953847255,6.586981272664724,75.0,2.851938670789912,13181.955479,82.399597,500.0,84.675,0.029,136.065466,Yes,Yes,Yes,Yes,Yes,nw
13,1.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,16055.972695,84.112732,441.88309,79.525,0.049,93.411682,Yes,Yes,Yes,Yes,Yes,nw
13,2.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,14678.590354,83.333687,500.0,82.475,0.039,95.202258,Yes,Yes,Yes,Yes,Yes,nw
13,3.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,28907.011345,89.220064,159.954165,86.04,0.198,103.815297,Yes,Yes,Yes,Yes,Yes,nw
13,4.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,2935.944356,69.354956,500.0,75.92,0.01,59.232991,Yes,Yes,Yes,Yes,Yes,nw
13,5.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,13181.955479,82.399597,500.0,84.675,0.029,90.661241,Yes,Yes,Yes,Yes,Yes,nw
13,6.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,18777.401855,85.47271,333.622099,84.585,0.071,90.691066,Yes,Yes,Yes,Yes,Yes,nw
13,7.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,1897.366596,65.563025,500.0,75.46,0.01,56.052108,Yes,Yes,Yes,Yes,Yes,nw
13,8.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,28270.273231,89.0266,172.358119,83.675,0.179,103.117527,Yes,Yes,Yes,Yes,Yes,nw
13,9.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,11528.097252,81.235153,500.0,82.375,0.021,85.5787,Yes,Yes,Yes,Yes,Yes,nw
13,10.0,327.13688885288,9.755972295282021,75.0,2.1741196046377285,12865.313413,82.188407,500.0,84.215,0.027,89.688109,Yes,Yes,Yes,Yes,Yes,nw
14,1.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,15517.53477,83.816455,473.811004,78.605,0.045,80.458703,Yes,Yes,Yes,Yes,Yes,nw
14,2.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,14962.673023,83.500184,500.0,77.685,0.041,79.372772,Yes,Yes,Yes,Yes,Yes,nw
14,3.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,28907.011345,89.220064,159.954165,86.04,0.198,120.005944,Yes,Yes,Yes,Yes,Yes,nw
14,4.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,3788.649638,71.569689,500.0,76.38,0.01,35.263274,Yes,Yes,Yes,Yes,Yes,nw
14,5.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,13181.955479,82.399597,500.0,84.675,0.029,72.440507,Yes,Yes,Yes,Yes,Yes,nw
14,6.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,17088.92558,84.654295,392.413802,81.365,0.057,83.228177,Yes,Yes,Yes,Yes,Yes,nw
14,7.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,5202.215456,74.323767,500.0,77.3,0.01,40.854035,Yes,Yes,Yes,Yes,Yes,nw
14,8.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,27620.200015,88.824536,178.61329,81.73,0.17,115.669466,Yes,Yes,Yes,Yes,Yes,nw
14,9.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,11173.542101,80.963817,500.0,81.915,0.02,64.479175,Yes,Yes,Yes,Yes,Yes,nw
14,10.0,253.39556440982267,23.47971010509986,75.0,6.130396956103184,13492.384683,82.601774,500.0,80.635,0.031,73.611392,Yes,Yes,Yes,Yes,Yes,nw
15,1.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,17585.686576,84.903187,372.787004,82.285,0.061,94.312447,Yes,Yes,Yes,Yes,Yes,nw
15,2.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,14678.590354,83.333687,500.0,82.475,0.039,88.786009,Yes,Yes,Yes,Yes,Yes,nw
15,3.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,28907.011345,89.220064,159.954165,86.04,0.198,131.156607,Yes,Yes,Yes,Yes,Yes,nw
15,4.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,1897.366596,65.563025,500.0,75.46,0.01,34.132486,Yes,Yes,Yes,Yes,Yes,nw
15,5.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,12865.313413,82.188407,500.0,84.215,0.027,81.070808,Yes,Yes,Yes,Yes,Yes,nw
15,6.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,16835.809345,84.52468,403.348971,80.905,0.055,92.746198,Yes,Yes,Yes,Yes,Yes,nw
15,7.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,4532.59798,73.126944,500.0,76.735,0.01,45.400209,Yes,Yes,Yes,Yes,Yes,nw
15,8.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,28109.03773,88.97692,173.374925,83.215,0.177,128.443042,Yes,Yes,Yes,Yes,Yes,nw
15,9.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,11873.972991,81.491921,500.0,82.835,0.023,76.821066,Yes,Yes,Yes,Yes,Yes,nw
15,10.0,234.22772963961938,18.49904315080838,75.0,3.8566088734007136,13492.384683,82.601774,500.0,80.635,0.031,83.699224,Yes,Yes,Yes,Yes,Yes,nw
16,1.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,13796.955116,82.795665,500.0,81.095,0.033,64.312848,Yes,Yes,Yes,Yes,Yes,nw
16,2.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,14962.673023,83.500184,500.0,77.685,0.041,67.195859,Yes,Yes,Yes,Yes,Yes,nw
16,3.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,28907.011345,89.220064,159.954165,86.04,0.198,81.543647,Yes,Yes,Yes,Yes,Yes,nw
16,4.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,3788.649638,71.569689,500.0,76.38,0.01,39.100805,Yes,Yes,Yes,Yes,Yes,nw
16,5.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,13181.955479,82.399597,500.0,84.675,0.029,62.815568,Yes,Yes,Yes,Yes,Yes,nw
16,6.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,15242.251608,83.660983,492.254931,78.145,0.043,67.430914,Yes,Yes,Yes,Yes,Yes,nw
16,7.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,3788.649638,71.569689,500.0,76.275,0.01,39.099405,Yes,Yes,Yes,Yes,Yes,nw
16,8.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,28109.03773,88.97692,175.345059,83.11,0.176,80.443104,Yes,Yes,Yes,Yes,Yes,nw
16,9.0,397.90467012731904,16.359994236498228,75.0,6.877681084799759,12211.781806,81.735581,500.0,83.295,0.025,60.359543,Yes,Yes,Yes,Yes,Yes,nw
